iter	RMSE
447	0.02972074127
448	0.02966816943
449	0.02959880306
450	0.02954811772
451	0.02950930879
452	0.0294438177
453	0.02940278146
454	0.02936125765
455	0.02931310703
456	0.02927413617
457	0.02923500329
458	0.02919894329
459	0.02914888764
460	0.02911792079
461	0.02905156814
462	0.02899367329
463	0.0289442254
464	0.02890424271
465	0.02885991269
466	0.02881047668
467	0.02876378362
468	0.02870246788
469	0.02865910932
470	0.02860933695
471	0.02857135634
472	0.02852080446
473	0.02848344851
474	0.028446346
475	0.0284037026
476	0.02836149348
477	0.028324836
478	0.02829495786
479	0.02824010323
480	0.02819735113
481	0.02815837271
482	0.02810290185
483	0.02804571726
484	0.02800962742
485	0.02795942698
486	0.02791163372
487	0.02787513428
488	0.02783643784
489	0.02780146072
490	0.02776679334
491	0.0277239002
492	0.02768111496
493	0.0276307841
494	0.02758569009
495	0.02754023658
496	0.02750352862
497	0.02747280767
498	0.02742414446
499	0.02736756362
500	0.02731836856
501	0.02727909629
502	0.02724300415
503	0.02720961239
504	0.02717097919
505	0.02713251148
506	0.02708660532
507	0.02705425376
508	0.02701039019
509	0.02697786025
510	0.02692775351
511	0.02690516613
512	0.02687526727
513	0.0268456883
514	0.02680565055
515	0.02677069207
516	0.02673142613
517	0.02670069814
518	0.02666450071
519	0.0266332344
520	0.02660619275
521	0.02656211229
522	0.02652491765
523	0.02648134031
524	0.02643919549
525	0.02639409225
526	0.0263682381
527	0.02633955644
528	0.02629223864
529	0.02625985996
530	0.02622919333
531	0.02620275702
532	0.02617474714
533	0.0261430524
534	0.02610437913
535	0.02606916209
536	0.02602838759
537	0.02600039535
538	0.02596632418
539	0.02592495353
540	0.02588309742
541	0.02583381057
542	0.02580623666
543	0.02577784228
544	0.02574053669
545	0.02571113984
546	0.0256755809
547	0.02563256265
548	0.02559919012
549	0.02556250301
550	0.02553106259
551	0.02549911695
552	0.02546948089
553	0.0254308038
554	0.02540648413
555	0.02536143498
556	0.02533373785
557	0.0253074747
558	0.02527446103
559	0.02524829226
560	0.02522555387
561	0.02517801146
562	0.02512206252
563	0.02509327395
564	0.02506961604
565	0.02503966407
566	0.02501575865
567	0.02499094006
568	0.02496290647
569	0.02493824073
570	0.02490318893
571	0.0248774898
572	0.02485334454
573	0.02482872166
574	0.02479899373
575	0.02475670567
576	0.02473318161
577	0.02469908179
578	0.02465593701
579	0.02462420896
580	0.02458934885
581	0.02455487733
582	0.02450769551
583	0.02447789526
584	0.02444327181
585	0.02442259472
586	0.02439019064
587	0.02436947589
588	0.02434824184
589	0.02432849599
590	0.02428902235
591	0.02426022874
592	0.02424075738
593	0.02420962477
594	0.02418586373
595	0.02415686371
596	0.0241342738
597	0.02410422607
598	0.02408131151
599	0.02404599391
600	0.02402049106
601	0.02396744315
602	0.02394570903
603	0.02391971693
604	0.0239003603
605	0.02386801034
606	0.02383763073
607	0.02381497331
608	0.02379223051
609	0.02377399549
610	0.02371831573
611	0.02369213029
612	0.02366752203
613	0.02363176765
614	0.02358776215
615	0.02355015672
616	0.02353184402
617	0.02347666339
618	0.02344968361
619	0.02343065433
620	0.02339920276
621	0.02338206861
622	0.02335795396
623	0.02331615403
624	0.02329814341
625	0.02327106178
626	0.02323324843
627	0.02320397051
628	0.02318556607
629	0.02316305871
630	0.02313969747
631	0.02312395708
632	0.02308618302
633	0.0230664416
634	0.02304676464
635	0.02302953748
636	0.02299318959
637	0.02295820052
638	0.02291182106
639	0.02287871624
640	0.02285514951
641	0.02281653415
642	0.02279734066
643	0.02276737371
644	0.02274736184
645	0.02270562792
646	0.02267984122
647	0.02265171767
648	0.02260592014
649	0.02257396222
650	0.02255305611
651	0.02253664779
652	0.02250163207
653	0.02247046975
654	0.02244991017
655	0.02242204131
656	0.02239346383
657	0.02237630769
658	0.02235552726
659	0.02234299149
660	0.02232637994
661	0.02230303173
662	0.02228475644
663	0.02225364187
664	0.02223439443
665	0.02221390769
666	0.02218855209
667	0.02217530736
668	0.02215813645
669	0.02214633025
670	0.0221166264
671	0.02209658781
672	0.02208334016
673	0.02204890828
674	0.02201832595
675	0.02200145377
676	0.02197970607
677	0.02195670323
678	0.02193355421
679	0.02190580388
680	0.02188819429
681	0.02185363382
682	0.02184057064
683	0.02180220476
684	0.02176632145
685	0.02174338033
686	0.0217187023
687	0.02168080704
688	0.02165183854
689	0.02161494278
690	0.02157716654
691	0.02156159181
692	0.02154299193
693	0.02152556591
694	0.02151224702
695	0.02148862609
696	0.0214574438
697	0.02143485269
698	0.02141038838
699	0.02137903888
700	0.02134777639
701	0.02132124148
702	0.02129411006
703	0.02126183034
704	0.02122968633
705	0.02121746981
706	0.02117106144
707	0.02115274822
708	0.02113596551
709	0.02111625282
710	0.02109045363
711	0.02106900916
712	0.02104174246
713	0.02100361813
714	0.02097470233
715	0.02094048396
716	0.02091289047
717	0.02089111082
718	0.02087395429
719	0.02084342604
720	0.02082013825
721	0.02080158091
722	0.02077143639
723	0.02074844615
724	0.02071911801
725	0.02068234786
726	0.02066779354
727	0.02063398409
728	0.02059694867
729	0.02057485452
730	0.02054201468
731	0.02050732688
732	0.02048595271
733	0.02045577766
734	0.02044248286
735	0.02040644822
736	0.02038938828
737	0.02037376444
738	0.02035646228
739	0.02033695262
740	0.02030001263
741	0.02028377106
742	0.02026433382
743	0.0202422414
744	0.02021911806
745	0.02020878372
746	0.02018141522
747	0.02016240714
748	0.0201502121
749	0.02013352113
750	0.0201092488
751	0.02008338127
752	0.0200616965
753	0.02005077006
754	0.02001942729
755	0.01999095462
756	0.01996860214
757	0.01995768143
758	0.01994297155
759	0.01992990678
760	0.0199073846
761	0.01988878854
762	0.01987036992
763	0.01984854551
764	0.01983374051
765	0.01981478265
766	0.01980240939
767	0.01979079512
768	0.0197800509
769	0.01975735114
770	0.01973216752
771	0.01971476166
772	0.0196945648
773	0.01967427193
774	0.01964204007
775	0.01963146221
776	0.01960086156
777	0.01958998259
778	0.01956655023
779	0.01955439551
780	0.01953684743
781	0.01952491414
782	0.01949738182
783	0.01948670312
784	0.01945817667
785	0.01942975365
786	0.01940985341
787	0.0193828027
788	0.01936446514
789	0.01934207233
790	0.01932225997
791	0.01930204918
792	0.0192787897
793	0.01925572877
794	0.01924037744
795	0.01922483863
796	0.01920649368
797	0.01918518147
798	0.01915461377
799	0.01913867297
800	0.01911737328
801	0.01910160364
802	0.01908867239
803	0.01907421998
804	0.01905620853
805	0.01902195463
806	0.01900381432
807	0.01898638188
808	0.01897821357
809	0.01896811673
810	0.01895052587
811	0.01893550174
812	0.01890533156
813	0.018884606
814	0.01887118942
815	0.01885023524
816	0.01883254836
817	0.01881028411
818	0.01878304846
819	0.01875950255
820	0.01874414217
821	0.01873380322
822	0.01871764457
823	0.01870720431
824	0.01868325044
825	0.01866173187
826	0.01864536439
827	0.01862505073
828	0.01860279543
829	0.01858724546
830	0.01855766564
831	0.01854411834
832	0.01852109585
833	0.01850368696
834	0.01848690706
835	0.01847299288
836	0.01845158079
837	0.01842787025
838	0.01841573479
839	0.01838764471
840	0.01836128801
841	0.01834112942
842	0.01832574426
843	0.0183189901
844	0.01830374065
845	0.01829050267
846	0.01828018939
847	0.01826865696
848	0.01825791535
849	0.01824432239
850	0.01822382026
851	0.0182096317
852	0.01819489657
853	0.01818011354
854	0.01815930397
855	0.0181421754
856	0.01812005457
857	0.018106719
858	0.0180858323
859	0.01805611615
860	0.01803942289
861	0.01802974896
862	0.01801736451
863	0.01799796417
864	0.01798336979
865	0.01796611799
866	0.01795207179
867	0.01793541928
868	0.01790923991
869	0.01789232603
870	0.01788184214
871	0.01787473817
872	0.01785230558
873	0.01784162522
874	0.01782863698
875	0.01779943719
876	0.01778179377
877	0.01777235942
878	0.01775031145
879	0.01772617414
880	0.0177060294
881	0.01768528149
882	0.01766064993
883	0.01764292733
884	0.01763111331
885	0.01761870309
886	0.01760205101
887	0.01759221173
888	0.01757443828
889	0.01754881171
890	0.01753800823
891	0.01751247223
892	0.01749917344
893	0.0174736291
894	0.01745388496
895	0.01743519058
896	0.01741769399
897	0.01739677853
898	0.0173793423
899	0.01736226677
900	0.01734692229
901	0.01734049709
902	0.01732285722
903	0.01730919011
904	0.01729818153
905	0.01727727435
906	0.01725365728
907	0.01724497554
908	0.01722416478
909	0.01720277772
910	0.01718601812
911	0.01716820561
912	0.01715362362
913	0.01714158224
914	0.017130948
915	0.01711417607
916	0.01710521873
917	0.01709134068
918	0.01708158674
919	0.0170731372
920	0.01705783804
921	0.01704032113
922	0.01702069899
923	0.01701232286
924	0.0170018356
925	0.01698734735
926	0.01697495435
927	0.01695489844
928	0.01693692683
929	0.01691957069
930	0.0169043345
931	0.01688051421
932	0.01686766106
933	0.01685122939
934	0.01684219732
935	0.01682569209
936	0.01681236259
937	0.01680255789
938	0.01678244503
939	0.01677494896
940	0.01675852745
941	0.01674774969
942	0.01673731332
943	0.01672029476
944	0.01670881497
945	0.01670244506
946	0.01668329941
947	0.01667194956
948	0.01665947967
949	0.01664772989
950	0.01662709982
951	0.01660876874
952	0.01659716215
953	0.0165820719
954	0.01656234498
955	0.0165522827
956	0.01654190767
957	0.01652352696
958	0.01650674141
959	0.01649637835
960	0.01648329126
961	0.01647126239
962	0.016452884
963	0.01643476252
964	0.01641871624
965	0.01640763294
966	0.0163959331
967	0.01638639852
968	0.01636271056
969	0.01635137385
970	0.01633950531
971	0.01632596446
972	0.01631411368
973	0.01629938687
974	0.01628634473
975	0.0162699646
976	0.0162535992
977	0.01624803519
978	0.0162281084
979	0.0162132624
980	0.01619904902
981	0.0161888952
982	0.01617532271
983	0.01616421109
984	0.01614568426
985	0.01613046376
986	0.01611922849
987	0.01610887287
988	0.01609612841
989	0.01608251947
990	0.01606950545
991	0.01605737387
992	0.01604314275
993	0.01603385533
994	0.01601885787
995	0.01600690853
996	0.01598659685
997	0.01596845275
998	0.01595680691
999	0.0159449223
1000	0.01592881952
1001	0.01590989327
1002	0.01589485967
1003	0.01588547612
1004	0.01587083129
1005	0.0158586703
1006	0.01584138487
1007	0.01583263
1008	0.01581861619
1009	0.01580694067
1010	0.0157914612
1011	0.01578136551
1012	0.01576618832
1013	0.01575396475
1014	0.0157476984
1015	0.01574309593
1016	0.01573299126
1017	0.01571749872
1018	0.01570786374
1019	0.01569699351
1020	0.01569102727
1021	0.01567976923
1022	0.01566449024
1023	0.01564778533
1024	0.01564436571
1025	0.01563157137
1026	0.01562395017
1027	0.01561093674
1028	0.01559346761
1029	0.01557761544
1030	0.01556377648
1031	0.01554857973
1032	0.01553281507
1033	0.01552171306
1034	0.01550230387
1035	0.01549201317
1036	0.01547696422
1037	0.01546371315
1038	0.01545222272
1039	0.01543466543
1040	0.01542611275
1041	0.01541106325
1042	0.01539874429
1043	0.01538775622
1044	0.01537517729
1045	0.01535942112
1046	0.01534617553
1047	0.01533197052
1048	0.01531991059
1049	0.01530826612
1050	0.01530114895
1051	0.01528969957
1052	0.01527073879
1053	0.01525755548
1054	0.01525051093
1055	0.01523899538
1056	0.01523066427
1057	0.01521856479
1058	0.01520657019
1059	0.01519373895
1060	0.01518088323
1061	0.01516828722
1062	0.01515599806
1063	0.01513979479
1064	0.01512919649
1065	0.01511915501
1066	0.01510717675
1067	0.01509552454
1068	0.01508390824
1069	0.01506917952
1070	0.01505714011
1071	0.01505112994
1072	0.01504269169
1073	0.01503436141
1074	0.01501623219
1075	0.01500416908
1076	0.01499763418
1077	0.01498300953
1078	0.01496619755
1079	0.01495597395
1080	0.0149451358
1081	0.01493134761
1082	0.01492000548
1083	0.01491379945
1084	0.01490212941
1085	0.0148913879
1086	0.01488199171
1087	0.0148732723
1088	0.01486448946
1089	0.01484614425
1090	0.01483588334
1091	0.01482386595
1092	0.01480739116
1093	0.01480106936
1094	0.01478546963
1095	0.01477659184
1096	0.01476811887
1097	0.01475443644
1098	0.01474360488
1099	0.0147307874
1100	0.01472642884
1101	0.0147117701
1102	0.01470481156
1103	0.01469668801
1104	0.01468895186
1105	0.01467716706
1106	0.01466718296
1107	0.01466091668
1108	0.01464847398
1109	0.01463811225
1110	0.01463013388
1111	0.01461132244
1112	0.01459895018
1113	0.01458570394
1114	0.01457560599
1115	0.01456562573
1116	0.01455057511
1117	0.01454091125
1118	0.01452663438
1119	0.01451042746
1120	0.01449791261
1121	0.01448616733
1122	0.01446955346
1123	0.01446035069
1124	0.01445051856
1125	0.01443941012
1126	0.01443378741
1127	0.01442243436
1128	0.01441018471
1129	0.01439527502
1130	0.01438596975
1131	0.01437736477
1132	0.01436280677
1133	0.01435802956
1134	0.01435058361
1135	0.01433297494
1136	0.01432449825
1137	0.01431183562
1138	0.01430323361
1139	0.01429422319
1140	0.01428287475
1141	0.01427475682
1142	0.01427088951
1143	0.01426106331
1144	0.01424366959
1145	0.01423408378
1146	0.01422474855
1147	0.01421937365
1148	0.01420833373
1149	0.01419677692
1150	0.01418638151
1151	0.01417193359
1152	0.0141637387
1153	0.01415663973
1154	0.01414862149
1155	0.01414054062
1156	0.01412626044
1157	0.01411130138
1158	0.01409668629
1159	0.01408895693
1160	0.01407754919
1161	0.01406773084
1162	0.01405527437
1163	0.01404732903
1164	0.01404248297
1165	0.01403254305
1166	0.01402527375
1167	0.01401700767
1168	0.01400469615
1169	0.01399389746
1170	0.01398117457
1171	0.01396776812
1172	0.01395564394
1173	0.01394771678
1174	0.01393646249
1175	0.01392376786
1176	0.01391086982
1177	0.01389992415
1178	0.01388492988
1179	0.01387798255
1180	0.0138689279
1181	0.01385691277
1182	0.01384830562
1183	0.01383876756
1184	0.01383003494
1185	0.01382239871
1186	0.01381423219
1187	0.01381229586
1188	0.01380578498
1189	0.0137965698
1190	0.01378416201
1191	0.01377598871
1192	0.01376722852
1193	0.01375587069
1194	0.01374531303
1195	0.01373438771
1196	0.01372799669
1197	0.01371308653
1198	0.01370877564
1199	0.01369586279
1200	0.01369053081
1201	0.01368051578
1202	0.01367150175
1203	0.01365868691
1204	0.01365093903
1205	0.01363951894
1206	0.01363146722
1207	0.01362530812
1208	0.01361434334
1209	0.01360299501
1210	0.01359403929
1211	0.0135842597
1212	0.01357222182
1213	0.01356913328
1214	0.01355791293
1215	0.01354322595
1216	0.01353590558
1217	0.01352558608
1218	0.01351966672
1219	0.01351091782
1220	0.01350468095
1221	0.01348911556
1222	0.01347894398
1223	0.01347218905
1224	0.01346348039
1225	0.01345214057
1226	0.01343677712
1227	0.01342800973
1228	0.01342377204
1229	0.01341319369
1230	0.01340296065
1231	0.01339917867
1232	0.01338776641
1233	0.01337711479
1234	0.0133648699
1235	0.01335329577
1236	0.01334055516
1237	0.01333082742
1238	0.01332170356
1239	0.01330861143
1240	0.0132983471
1241	0.01329173858
1242	0.01328337429
1243	0.01326928668
1244	0.01326054474
1245	0.01325410038
1246	0.01324723723
1247	0.01323862851
1248	0.01322799786
1249	0.01321876964
1250	0.01321246487
1251	0.01320411305
1252	0.01319395587
1253	0.01318030188
1254	0.01317247221
1255	0.01316530153
1256	0.01315426109
1257	0.013147053
1258	0.01313899747
1259	0.01313304086
1260	0.01312429915
1261	0.013109394
1262	0.01309583579
1263	0.01308751056
1264	0.01307446628
1265	0.01306752325
1266	0.01305695447
1267	0.01305123766
1268	0.01304495607
1269	0.01303826858
1270	0.01302935075
1271	0.01302453553
1272	0.01301621589
1273	0.01300738833
1274	0.01300466497
1275	0.01299931956
1276	0.01298862899
1277	0.01298125802
1278	0.01297651726
1279	0.01296618326
1280	0.01295671636
1281	0.01294528263
1282	0.01293248951
1283	0.01292804255
1284	0.01291580017
1285	0.01290903366
1286	0.01290043782
1287	0.01289240827
1288	0.01288268802
1289	0.01287396729
1290	0.01286252673
1291	0.01285147848
1292	0.01284343679
1293	0.01283635754
1294	0.01282888367
1295	0.01281843679
1296	0.0128071193
1297	0.01279946096
1298	0.01279241515
1299	0.01278237787
1300	0.01277496526
1301	0.01276919673
1302	0.01276412289
1303	0.01275507997
1304	0.01274589254
1305	0.01273522946
1306	0.01272661709
1307	0.01272443435
1308	0.01271309935
1309	0.01270874009
1310	0.01269549373
1311	0.0126864775
1312	0.01267819584
1313	0.01266495457
1314	0.01265822631
1315	0.01265166553
1316	0.0126377069
1317	0.01262838871
1318	0.01262102294
1319	0.01261091352
1320	0.01259811001
1321	0.01258744505
1322	0.01257611518
1323	0.01256600143
1324	0.01256069496
1325	0.01255302833
1326	0.01254499049
1327	0.01253984283
1328	0.01253310131
1329	0.01252495099
1330	0.0125176916
1331	0.01250782464
1332	0.01250110643
1333	0.01249195257
1334	0.01249014059
1335	0.01248354661
1336	0.01247641625
1337	0.01246246806
1338	0.01245434851
1339	0.01244526078
1340	0.01243800224
1341	0.01242814836
1342	0.01241392852
1343	0.01240409025
1344	0.01239444048
1345	0.0123847285
1346	0.01237675841
1347	0.0123698311
1348	0.0123600498
1349	0.01234776513
1350	0.01233676624
1351	0.01232634953
1352	0.01231516489
1353	0.01230549264
1354	0.01229798995
1355	0.01229110889
1356	0.01228239045
1357	0.01227747923
1358	0.01226755551
1359	0.01225569965
1360	0.01224544117
1361	0.01223788472
1362	0.01222983297
1363	0.01222355859
1364	0.01221446891
1365	0.01220517709
1366	0.01219511667
1367	0.01218630531
1368	0.01218488302
1369	0.01217982606
1370	0.01216666605
1371	0.01216041004
1372	0.01214996051
1373	0.01214356713
1374	0.01213293429
1375	0.01212851219
1376	0.01212032032
1377	0.01211372928
1378	0.01210353937
1379	0.01209552011
1380	0.01209122733
1381	0.01208397613
1382	0.0120773946
1383	0.01206888955
1384	0.0120586635
1385	0.0120528148
1386	0.01204237871
1387	0.01203944084
1388	0.01203624612
1389	0.01203472481
1390	0.01202488763
1391	0.01201692259
1392	0.01200807538
1393	0.01200114741
1394	0.01199587844
1395	0.01199245747
1396	0.0119865107
1397	0.01198149
1398	0.01196967542
1399	0.01196562244
1400	0.01195407369
1401	0.01195001919
1402	0.01193506605
1403	0.0119248237
1404	0.0119185731
1405	0.0119110464
1406	0.01190609234
1407	0.01190165053
1408	0.0118923335
1409	0.01188561194
1410	0.01187663374
1411	0.01186392485
1412	0.01186007845
1413	0.01185273333
1414	0.01183975555
1415	0.01183227631
1416	0.01182668476
1417	0.01182467445
1418	0.01181802035
1419	0.01180910213
1420	0.01180663487
1421	0.0118048283
1422	0.0117988695
1423	0.011794425
1424	0.01179159004
1425	0.01178536223
1426	0.01177656361
1427	0.01176986561
1428	0.01175944394
1429	0.01175354785
1430	0.01174858924
1431	0.01174234875
1432	0.01173216972
1433	0.0117264729
1434	0.01171959845
1435	0.01171462085
1436	0.01170550403
1437	0.01169596292
1438	0.01169068964
1439	0.01168120572
1440	0.0116703507
1441	0.01166180865
1442	0.01165250814
1443	0.01164262773
1444	0.01163534651
1445	0.01163065324
1446	0.01162280893
1447	0.01161611378
1448	0.01160624028
1449	0.0116007177
1450	0.01159374835
1451	0.01158535096
1452	0.01157553689
1453	0.01156807978
1454	0.01155909414
1455	0.01155311611
1456	0.01154848539
1457	0.011544725
1458	0.01153630783
1459	0.01153076451
1460	0.01152659259
1461	0.01151528568
1462	0.0115065521
1463	0.01149664263
1464	0.01149111297
1465	0.0114836114
1466	0.01147559261
1467	0.01146951921
1468	0.01146213946
1469	0.01145355761
1470	0.01144515901
1471	0.01143978235
1472	0.01143513441
1473	0.01142781833
1474	0.01142297482
1475	0.01141203535
1476	0.01140413112
1477	0.01139694899
1478	0.01138798257
1479	0.01138036335
1480	0.01136948106
1481	0.01136284207
1482	0.01135339798
1483	0.01134427765
1484	0.01133239162
1485	0.01132699921
1486	0.01131812237
1487	0.01130847169
1488	0.01130201295
1489	0.01128954058
1490	0.01128052748
1491	0.01127388998
1492	0.01126735906
1493	0.01126146112
1494	0.01125766511
1495	0.01125363937
1496	0.01124288158
1497	0.01123194664
1498	0.01122530609
1499	0.01121589175
1500	0.01120763677
